Order_ID,Date,Customer ID,Product,Quantity,Unit_Price,Shipping Address,Payment_Method,Order_Status,Tracking_Number,Items_In_Cart,Coupon_Code,Referral_Source,Total_Price
ORD200632,02/05/2023,C67260,Laptop,5,$678,463 Main St,Gift Card,Delivered,TRK38229104,7,WINTER15,Facebook,"$3,391"
ORD200633,10/04/2024,C79533,Laptop,5,$602,921 Main St,Gift Card,Cancelled,TRK54711422,5,WINTER15,Instagram,"$3,009"
ORD200634,25/04/2024,C66906,Printer,2,$259,117 Main St,Gift Card,Delivered,TRK31633755,2,WINTER15,Referral,$519
ORD200635,13/12/2023,C12818,Chair,3,$64,434 Main St,Cash,Returned,TRK40879983,6,Unknown,Facebook,$191
ORD200636,05/10/2023,C60384,Laptop,4,$371,336 Main St,Cash,Cancelled,TRK92080037,7,WINTER15,Facebook,"$1,484"
ORD200637,29/09/2024,C92294,Chair,4,$306,784 Main St,Gift Card,Shipped,TRK23585765,7,WINTER15,Referral,"$1,225"
ORD200638,15/10/2023,C66840,Tablet,4,$578,547 Main St,Online,Delivered,TRK76929637,9,WINTER15,Email,"$2,313"
ORD200639,20/01/2023,C22534,Chair,1,$529,391 Main St,Cash,Cancelled,TRK17415798,5,Unknown,Referral,$529
ORD200640,27/02/2024,C46509,Chair,2,$587,647 Main St,Gift Card,Returned,TRK24241664,6,SAVE10,Referral,"$1,175"
ORD200641,30/06/2024,C71680,Printer,4,$568,814 Main St,Debit Card,Pending,TRK47386650,9,WINTER15,Google,"$2,270"
ORD200642,29/04/2024,C15063,Chair,5,$85,527 Main St,Credit Card,Cancelled,TRK10329390,7,FREESHIP,Email,$426
ORD200643,26/08/2024,C77122,Laptop,1,$438,647 Main St,Cash,Cancelled,TRK75814880,4,SAVE10,Referral,$438
ORD200644,15/11/2023,C86524,Chair,2,$366,961 Main St,Cash,Shipped,TRK62490506,2,WINTER15,Email,$732
ORD200645,02/01/2023,C82990,Laptop,2,$150,727 Main St,Credit Card,Cancelled,TRK68574801,4,SAVE10,Facebook,$300
ORD200646,27/10/2023,C98761,Chair,4,$499,804 Main St,Debit Card,Shipped,TRK43262630,4,SAVE10,Google,"$1,994"
ORD200647,24/04/2025,C54409,Desk,3,$339,667 Main St,Cash,Returned,TRK67671316,7,FREESHIP,Google,"$1,018"
ORD200648,18/01/2025,C89674,Monitor,2,$576,182 Main St,Online,Delivered,TRK45902512,3,WINTER15,Referral,"$1,152"
ORD200649,23/12/2023,C45899,Monitor,2,$643,153 Main St,Debit Card,Returned,TRK32932093,7,FREESHIP,Email,"$1,286"
ORD200650,18/05/2023,C74499,Desk,2,$372,518 Main St,Gift Card,Delivered,TRK93767278,7,SAVE10,Email,$744
ORD200651,12/11/2024,C81192,Chair,3,$646,429 Main St,Debit Card,Pending,TRK76931118,5,Unknown,Google,"$1,939"
ORD200652,05/06/2024,C71473,Chair,5,$342,328 Main St,Online,Shipped,TRK94857335,8,FREESHIP,Instagram,"$1,709"
ORD200653,25/02/2024,C59338,Printer,3,$690,747 Main St,Credit Card,Shipped,TRK12902764,6,WINTER15,Google,"$2,071"
ORD200654,12/06/2023,C62661,Tablet,3,$382,863 Main St,Debit Card,Returned,TRK25748100,8,Unknown,Instagram,"$1,147"
ORD200655,14/03/2023,C22101,Chair,2,$133,262 Main St,Debit Card,Cancelled,TRK70711522,4,WINTER15,Email,$265
ORD200656,18/01/2024,C51404,Monitor,2,$189,835 Main St,Gift Card,Shipped,TRK85682500,7,SAVE10,Facebook,$378
ORD200657,24/12/2023,C19384,Tablet,4,$88,532 Main St,Cash,Cancelled,TRK33207064,6,FREESHIP,Instagram,$351
ORD200658,18/04/2025,C86864,Printer,2,$46,670 Main St,Gift Card,Returned,TRK15323191,4,SAVE10,Google,$93
ORD200659,26/10/2024,C24301,Phone,2,$642,964 Main St,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,"$1,284"
ORD200660,19/10/2024,C43842,Chair,2,$652,933 Main St,Debit Card,Shipped,TRK54084424,7,WINTER15,Facebook,"$1,303"
ORD200661,28/02/2025,C63657,Tablet,3,$425,116 Main St,Debit Card,Cancelled,TRK86378984,6,FREESHIP,Google,"$1,275"
ORD200662,28/01/2023,C98332,Laptop,3,$439,985 Main St,Cash,Returned,TRK85744797,3,Unknown,Facebook,"$1,317"
ORD200663,15/04/2024,C59774,Monitor,1,$73,941 Main St,Debit Card,Cancelled,TRK87635135,6,FREESHIP,Instagram,$73
ORD200664,19/12/2024,C14847,Laptop,4,$195,188 Main St,Cash,Shipped,TRK46492755,5,Unknown,Facebook,$779
ORD200665,02/05/2023,C83653,Tablet,4,$231,253 Main St,Online,Shipped,TRK32619935,6,WINTER15,Google,$925
ORD200666,31/08/2024,C35711,Monitor,4,$327,788 Main St,Credit Card,Cancelled,TRK45281495,4,Unknown,Email,"$1,308"
ORD200667,03/05/2023,C10477,Laptop,1,$466,172 Main St,Gift Card,Pending,TRK41505339,5,SAVE10,Email,$466
ORD200668,05/07/2024,C61257,Monitor,2,$254,981 Main St,Cash,Returned,TRK25226070,3,WINTER15,Facebook,$507
ORD200669,05/02/2023,C60547,Desk,1,$257,812 Main St,Debit Card,Cancelled,TRK65694249,5,Unknown,Referral,$257
ORD200670,18/04/2024,C14576,Desk,4,$539,747 Main St,Credit Card,Pending,TRK21637540,8,FREESHIP,Google,"$2,157"
ORD200671,15/06/2023,C49282,Chair,5,$51,737 Main St,Gift Card,Cancelled,TRK88653901,7,WINTER15,Google,$254
ORD200672,09/05/2023,C14017,Phone,2,$624,984 Main St,Debit Card,Shipped,TRK71009446,2,SAVE10,Instagram,"$1,248"
ORD200673,21/02/2023,C46504,Tablet,2,$373,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,$746
ORD200674,09/01/2024,C56928,Laptop,4,$359,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,"$1,435"
ORD200675,06/08/2024,C97749,Desk,3,$342,906 Main St,Debit Card,Pending,TRK90233116,5,Unknown,Email,"$1,026"
ORD200676,23/06/2025,C90431,Laptop,2,$422,985 Main St,Credit Card,Cancelled,TRK44151723,4,FREESHIP,Instagram,$845
ORD200677,03/04/2025,C56722,Tablet,5,$22,179 Main St,Online,Cancelled,TRK78778569,7,FREESHIP,Instagram,$110
ORD200678,24/11/2024,C40863,Chair,3,$163,457 Main St,Gift Card,Shipped,TRK20553345,5,WINTER15,Facebook,$489
ORD200679,02/02/2023,C40798,Tablet,3,$361,304 Main St,Online,Returned,TRK66106697,5,FREESHIP,Instagram,"$1,082"
ORD200680,27/08/2023,C16702,Monitor,3,$463,694 Main St,Credit Card,Returned,TRK16953491,3,Unknown,Facebook,"$1,390"
ORD200681,30/01/2024,C38262,Tablet,1,$155,548 Main St,Debit Card,Shipped,TRK47300502,6,Unknown,Email,$155
ORD200682,23/07/2023,C50274,Monitor,3,$509,449 Main St,Credit Card,Cancelled,TRK91729086,5,FREESHIP,Google,"$1,528"
ORD200683,18/05/2025,C91591,Desk,4,$652,887 Main St,Cash,Pending,TRK23554043,5,FREESHIP,Instagram,"$2,610"
ORD200684,22/09/2024,C96583,Printer,4,$35,288 Main St,Credit Card,Shipped,TRK64353241,8,Unknown,Email,$139
ORD200685,07/02/2025,C64579,Desk,1,$234,638 Main St,Debit Card,Shipped,TRK10276565,5,FREESHIP,Email,$234
ORD200686,09/10/2023,C41903,Desk,3,$54,525 Main St,Cash,Pending,TRK59112382,4,WINTER15,Facebook,$161
ORD200687,13/09/2023,C19742,Tablet,1,$332,408 Main St,Gift Card,Returned,TRK68845230,5,FREESHIP,Instagram,$332
ORD200688,06/03/2024,C20077,Monitor,4,$593,154 Main St,Credit Card,Cancelled,TRK36415742,8,WINTER15,Facebook,"$2,373"
ORD200689,29/08/2023,C13186,Tablet,2,$445,787 Main St,Online,Shipped,TRK56967415,7,Unknown,Facebook,$890
ORD200690,12/07/2024,C29318,Monitor,1,$24,128 Main St,Gift Card,Returned,TRK88666721,1,Unknown,Instagram,$24
ORD200691,24/11/2024,C36137,Laptop,3,$239,396 Main St,Cash,Shipped,TRK57376416,8,Unknown,Google,$717
ORD200692,23/01/2023,C25534,Desk,5,$197,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,$984
ORD200693,12/03/2025,C62070,Monitor,1,$177,674 Main St,Debit Card,Returned,TRK10267127,4,Unknown,Referral,$177
ORD200694,02/10/2023,C92049,Printer,4,$667,619 Main St,Cash,Shipped,TRK32287092,8,FREESHIP,Email,"$2,666"
ORD200695,23/11/2024,C52604,Printer,5,$101,553 Main St,Online,Shipped,TRK48839788,7,FREESHIP,Email,$507
ORD200696,02/07/2023,C22429,Chair,4,$151,965 Main St,Gift Card,Pending,TRK38572927,9,WINTER15,Facebook,$605
ORD200697,04/02/2025,C27430,Printer,5,$95,788 Main St,Cash,Shipped,TRK45025840,6,WINTER15,Email,$474
ORD200698,04/01/2023,C44366,Laptop,2,$388,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,$776
ORD200699,13/11/2023,C36813,Laptop,3,$614,897 Main St,Gift Card,Cancelled,TRK84088900,3,Unknown,Facebook,"$1,842"
ORD200700,25/09/2024,C40201,Laptop,2,$93,555 Main St,Cash,Returned,TRK30198779,3,WINTER15,Instagram,$186
ORD200701,23/06/2024,C75456,Monitor,3,$92,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,$277
ORD200702,09/06/2024,C33315,Printer,3,$563,154 Main St,Debit Card,Returned,TRK43589369,6,Unknown,Email,"$1,688"
ORD200703,22/03/2023,C89336,Desk,1,$93,799 Main St,Cash,Pending,TRK47665103,3,WINTER15,Email,$93
ORD200704,03/06/2023,C96034,Desk,4,$30,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,$121
ORD200705,30/03/2025,C50114,Monitor,2,$49,420 Main St,Debit Card,Returned,TRK20214786,7,FREESHIP,Instagram,$98
ORD200706,02/03/2025,C85330,Desk,5,$228,969 Main St,Gift Card,Returned,TRK97693301,9,FREESHIP,Facebook,"$1,140"
ORD200707,01/11/2024,C31761,Chair,4,$650,989 Main St,Gift Card,Cancelled,TRK17628852,6,SAVE10,Facebook,"$2,600"
ORD200708,04/03/2025,C25268,Printer,1,$665,788 Main St,Cash,Pending,TRK20481215,3,FREESHIP,Instagram,$665
ORD200709,07/12/2024,C17132,Desk,1,$386,855 Main St,Online,Pending,TRK37504692,4,FREESHIP,Google,$386
ORD200710,22/07/2024,C48790,Laptop,5,$22,113 Main St,Gift Card,Returned,TRK19086608,10,Unknown,Google,$108
ORD200711,04/07/2024,C61070,Tablet,2,$476,632 Main St,Online,Shipped,TRK90764894,2,WINTER15,Google,$952
ORD200712,09/01/2024,C56969,Tablet,2,$68,993 Main St,Gift Card,Pending,TRK10513339,7,FREESHIP,Email,$137
ORD200713,21/06/2025,C65056,Tablet,4,$532,638 Main St,Online,Cancelled,TRK31705278,6,SAVE10,Facebook,"$2,130"
ORD200714,21/04/2023,C84888,Laptop,1,$52,278 Main St,Debit Card,Pending,TRK23612847,1,FREESHIP,Facebook,$52
ORD200715,26/07/2024,C68266,Printer,3,$654,281 Main St,Online,Delivered,TRK96161062,7,FREESHIP,Email,"$1,961"
ORD200716,13/06/2024,C84115,Chair,3,$454,891 Main St,Credit Card,Pending,TRK25466842,4,WINTER15,Google,"$1,363"
ORD200717,16/10/2023,C50087,Chair,3,$122,707 Main St,Online,Delivered,TRK31143760,4,WINTER15,Email,$366
ORD200718,08/04/2023,C16790,Laptop,4,$65,718 Main St,Gift Card,Cancelled,TRK91791367,8,SAVE10,Google,$259
ORD200719,21/01/2024,C46920,Laptop,2,$681,703 Main St,Debit Card,Shipped,TRK86403837,3,FREESHIP,Facebook,"$1,362"
ORD200720,21/09/2023,C12740,Desk,5,$129,305 Main St,Cash,Pending,TRK98506513,10,FREESHIP,Instagram,$645
ORD200721,18/03/2024,C46557,Desk,2,$119,890 Main St,Credit Card,Delivered,TRK56110689,2,Unknown,Email,$237
ORD200722,15/11/2024,C58156,Printer,1,$95,516 Main St,Gift Card,Pending,TRK49719458,1,WINTER15,Instagram,$95
ORD200723,09/12/2023,C14455,Desk,3,$55,385 Main St,Cash,Returned,TRK50933724,8,SAVE10,Referral,$165
ORD200724,18/10/2024,C63150,Printer,3,$137,326 Main St,Credit Card,Returned,TRK19348078,4,FREESHIP,Referral,$411
ORD200725,12/03/2023,C95269,Chair,2,$195,372 Main St,Gift Card,Returned,TRK45670926,5,Unknown,Referral,$390
ORD200726,25/10/2024,C18105,Laptop,4,$583,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,"$2,332"
ORD200727,29/09/2024,C29063,Chair,5,$96,379 Main St,Online,Shipped,TRK92745947,8,SAVE10,Instagram,$479
ORD200728,29/07/2024,C10154,Desk,4,$326,827 Main St,Gift Card,Shipped,TRK79793300,8,WINTER15,Email,"$1,303"
ORD200729,08/09/2023,C36997,Phone,4,$186,819 Main St,Gift Card,Pending,TRK92794872,6,SAVE10,Google,$746
ORD200730,22/02/2025,C77357,Phone,1,$475,407 Main St,Debit Card,Delivered,TRK91943923,4,SAVE10,Email,$475
ORD200731,07/06/2024,C71310,Printer,5,$584,308 Main St,Credit Card,Returned,TRK48292586,8,Unknown,Email,"$2,922"
ORD200732,07/03/2025,C80987,Laptop,1,$132,787 Main St,Online,Delivered,TRK42187776,2,Unknown,Google,$132
ORD200733,04/12/2023,C90757,Tablet,4,$495,694 Main St,Cash,Returned,TRK87991608,8,SAVE10,Email,"$1,979"
ORD200734,23/01/2024,C51898,Printer,4,$225,630 Main St,Credit Card,Returned,TRK19767885,6,WINTER15,Facebook,$898
ORD200735,28/06/2024,C94508,Monitor,4,$44,359 Main St,Debit Card,Pending,TRK13443264,6,Unknown,Email,$176
ORD200736,09/02/2024,C59441,Monitor,5,$419,696 Main St,Credit Card,Pending,TRK66186874,6,FREESHIP,Google,"$2,093"
ORD200737,03/01/2024,C91029,Phone,4,$533,972 Main St,Cash,Pending,TRK25501930,9,FREESHIP,Instagram,"$2,131"
ORD200738,04/06/2025,C96261,Phone,2,$485,264 Main St,Credit Card,Shipped,TRK44998396,5,SAVE10,Email,$971
ORD200739,13/06/2024,C35123,Phone,4,$387,513 Main St,Cash,Delivered,TRK58979275,4,SAVE10,Facebook,"$1,547"
ORD200740,20/07/2024,C10892,Desk,2,$377,433 Main St,Cash,Pending,TRK76154554,7,Unknown,Google,$755
ORD200741,23/01/2025,C99683,Monitor,5,$333,945 Main St,Gift Card,Delivered,TRK87305883,10,Unknown,Referral,"$1,663"
ORD200742,30/11/2024,C41974,Laptop,3,$700,726 Main St,Cash,Returned,TRK48051468,7,SAVE10,Google,"$2,100"
ORD200743,30/09/2024,C23978,Monitor,1,$576,549 Main St,Gift Card,Returned,TRK87090813,1,WINTER15,Instagram,$576
ORD200744,12/06/2024,C10642,Tablet,2,$461,200 Main St,Cash,Delivered,TRK98725693,5,SAVE10,Google,$923
ORD200745,02/03/2023,C73813,Printer,4,$111,364 Main St,Debit Card,Pending,TRK89906749,7,FREESHIP,Email,$445
ORD200746,24/02/2025,C32183,Desk,3,$662,551 Main St,Online,Cancelled,TRK76287027,6,WINTER15,Referral,"$1,986"
ORD200747,12/03/2025,C54277,Tablet,2,$260,940 Main St,Debit Card,Delivered,TRK26500181,7,FREESHIP,Instagram,$519
ORD200748,15/07/2024,C56553,Tablet,3,$71,249 Main St,Credit Card,Shipped,TRK37667360,8,FREESHIP,Referral,$212
ORD200749,13/04/2025,C17551,Laptop,1,$518,997 Main St,Debit Card,Pending,TRK88797170,4,FREESHIP,Instagram,$518
ORD200750,14/01/2023,C14737,Tablet,4,$145,637 Main St,Credit Card,Returned,TRK10295115,7,FREESHIP,Email,$582
ORD200751,24/01/2023,C35168,Tablet,2,$600,455 Main St,Gift Card,Pending,TRK76960854,7,FREESHIP,Facebook,"$1,200"
ORD200752,03/10/2024,C82217,Phone,4,$429,299 Main St,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,"$1,717"
ORD200753,24/04/2024,C42270,Phone,2,$241,864 Main St,Debit Card,Returned,TRK72697796,7,FREESHIP,Instagram,$483
ORD200754,31/05/2025,C48846,Printer,2,$452,983 Main St,Credit Card,Returned,TRK52804097,3,WINTER15,Email,$904
ORD200755,13/06/2023,C54160,Desk,3,$337,658 Main St,Credit Card,Pending,TRK60515972,4,Unknown,Email,"$1,010"
ORD200756,27/06/2024,C14080,Phone,1,$284,202 Main St,Gift Card,Shipped,TRK93163682,6,Unknown,Google,$284
ORD200757,22/02/2024,C81074,Desk,1,$158,597 Main St,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,$158
ORD200758,26/03/2023,C69021,Tablet,3,$625,917 Main St,Credit Card,Cancelled,TRK57148510,8,WINTER15,Facebook,"$1,875"
ORD200759,24/07/2023,C96283,Desk,3,$308,366 Main St,Cash,Pending,TRK91784124,3,FREESHIP,Facebook,$924
ORD200760,18/02/2025,C96636,Desk,1,$40,283 Main St,Debit Card,Cancelled,TRK73324346,5,Unknown,Google,$40
ORD200761,02/06/2023,C37235,Desk,4,$38,217 Main St,Debit Card,Delivered,TRK67789367,7,Unknown,Google,$151
ORD200762,17/09/2024,C12444,Phone,3,$77,611 Main St,Cash,Returned,TRK97621403,8,FREESHIP,Email,$231
ORD200763,06/04/2023,C79142,Laptop,1,$570,533 Main St,Online,Delivered,TRK30915955,4,FREESHIP,Email,$570
ORD200764,10/03/2024,C35983,Laptop,5,$627,806 Main St,Credit Card,Cancelled,TRK14016163,10,FREESHIP,Email,"$3,137"
ORD200765,06/10/2023,C36150,Laptop,2,$535,281 Main St,Debit Card,Returned,TRK96249043,5,SAVE10,Google,"$1,070"
ORD200766,22/01/2023,C91454,Printer,2,$279,494 Main St,Debit Card,Pending,TRK99985340,3,FREESHIP,Referral,$558
ORD200767,18/04/2025,C19368,Tablet,2,$323,517 Main St,Credit Card,Delivered,TRK80436037,7,Unknown,Instagram,$646
ORD200768,04/09/2023,C35987,Tablet,5,$653,165 Main St,Cash,Cancelled,TRK28918815,9,WINTER15,Email,"$3,267"
ORD200769,06/07/2023,C13366,Printer,4,$679,568 Main St,Cash,Delivered,TRK98691410,5,Unknown,Email,"$2,714"
ORD200770,11/02/2024,C72166,Desk,1,$314,227 Main St,Online,Returned,TRK67733444,6,Unknown,Google,$314
ORD200771,12/06/2024,C20357,Phone,3,$692,272 Main St,Debit Card,Cancelled,TRK82236408,8,FREESHIP,Google,"$2,077"
ORD200772,28/07/2024,C33802,Monitor,1,$605,461 Main St,Online,Delivered,TRK25799478,4,Unknown,Instagram,$605
ORD200773,28/06/2025,C99205,Phone,2,$512,415 Main St,Cash,Cancelled,TRK48904015,7,Unknown,Facebook,"$1,025"
ORD200774,15/04/2025,C29701,Chair,3,$21,257 Main St,Credit Card,Cancelled,TRK42266846,3,FREESHIP,Instagram,$62
ORD200775,04/03/2023,C73941,Phone,2,$625,569 Main St,Online,Cancelled,TRK22051900,5,Unknown,Google,"$1,250"
ORD200776,21/08/2023,C69168,Tablet,1,$21,482 Main St,Cash,Returned,TRK10446197,5,WINTER15,Google,$21
ORD200777,21/03/2025,C66116,Chair,5,$64,633 Main St,Online,Cancelled,TRK41967983,7,Unknown,Facebook,$322
ORD200778,28/04/2023,C85059,Laptop,4,$247,316 Main St,Credit Card,Shipped,TRK56503740,8,WINTER15,Google,$987
ORD200779,01/12/2023,C18076,Phone,3,$589,751 Main St,Debit Card,Pending,TRK26661705,8,FREESHIP,Email,"$1,766"
ORD200780,31/03/2024,C41284,Laptop,4,$184,661 Main St,Online,Cancelled,TRK73613128,4,WINTER15,Google,$738
ORD200781,10/01/2024,C43524,Phone,5,$524,934 Main St,Gift Card,Delivered,TRK51479426,5,FREESHIP,Referral,"$2,621"
ORD200782,11/08/2024,C58063,Monitor,2,$494,167 Main St,Online,Returned,TRK50548869,6,SAVE10,Referral,$987
ORD200783,26/05/2025,C19937,Printer,1,$438,281 Main St,Gift Card,Returned,TRK46990083,5,FREESHIP,Facebook,$438
ORD200784,16/05/2025,C21191,Laptop,1,$326,232 Main St,Credit Card,Pending,TRK85771230,1,WINTER15,Referral,$326
ORD200785,29/07/2023,C45862,Chair,1,$176,342 Main St,Credit Card,Pending,TRK53089983,1,SAVE10,Instagram,$176
ORD200786,23/08/2023,C39130,Chair,5,$45,774 Main St,Online,Cancelled,TRK99583414,8,Unknown,Referral,$227
ORD200787,17/03/2024,C18167,Desk,4,$222,193 Main St,Cash,Delivered,TRK36841089,7,Unknown,Google,$888
ORD200788,02/11/2023,C47307,Chair,2,$601,761 Main St,Online,Pending,TRK43516112,5,FREESHIP,Instagram,"$1,203"
ORD200789,17/08/2023,C57276,Tablet,5,$691,183 Main St,Online,Delivered,TRK75899752,10,SAVE10,Email,"$3,456"
ORD200790,14/09/2024,C38928,Laptop,4,$418,302 Main St,Gift Card,Pending,TRK96636009,4,Unknown,Google,"$1,672"
ORD200791,13/01/2024,C49710,Chair,4,$409,956 Main St,Cash,Pending,TRK92591237,8,Unknown,Email,"$1,637"
ORD200792,16/06/2023,C41709,Desk,2,$356,746 Main St,Debit Card,Returned,TRK90995294,6,WINTER15,Facebook,$713
ORD200793,15/04/2024,C91255,Chair,5,$170,769 Main St,Debit Card,Delivered,TRK69599961,8,Unknown,Referral,$851
ORD200794,09/03/2023,C76653,Printer,4,$385,988 Main St,Online,Delivered,TRK77052196,9,FREESHIP,Instagram,"$1,539"
ORD200795,20/11/2024,C95667,Laptop,4,$116,586 Main St,Online,Pending,TRK41266666,7,SAVE10,Instagram,$463
ORD200796,29/04/2025,C33313,Phone,3,$580,882 Main St,Gift Card,Returned,TRK13349970,8,WINTER15,Facebook,"$1,739"
ORD200797,27/02/2023,C36825,Laptop,2,$439,426 Main St,Debit Card,Returned,TRK72557318,2,Unknown,Facebook,$878
ORD200798,19/05/2025,C20861,Phone,5,$488,968 Main St,Debit Card,Returned,TRK89372013,9,FREESHIP,Email,"$2,442"
ORD200799,16/04/2023,C26364,Laptop,4,$329,803 Main St,Debit Card,Returned,TRK78924436,4,FREESHIP,Email,"$1,314"
ORD200800,28/03/2025,C34686,Tablet,1,$68,412 Main St,Online,Returned,TRK99468332,3,WINTER15,Facebook,$68
ORD200801,03/05/2023,C97593,Printer,4,$596,738 Main St,Debit Card,Pending,TRK58443593,8,FREESHIP,Facebook,"$2,382"
ORD200802,17/02/2024,C84331,Chair,5,$645,205 Main St,Gift Card,Cancelled,TRK34440714,6,FREESHIP,Email,"$3,223"
ORD200803,20/08/2023,C88775,Monitor,5,$398,223 Main St,Debit Card,Returned,TRK45098068,5,SAVE10,Referral,"$1,989"
ORD200804,01/01/2024,C76362,Chair,3,$237,916 Main St,Online,Delivered,TRK11868618,8,FREESHIP,Email,$710
ORD200805,15/10/2024,C59278,Laptop,5,$472,178 Main St,Gift Card,Cancelled,TRK14590037,10,SAVE10,Email,"$2,360"
ORD200806,01/09/2023,C55819,Chair,5,$254,740 Main St,Online,Pending,TRK13775054,9,WINTER15,Instagram,"$1,269"
ORD200807,10/11/2024,C82344,Monitor,3,$676,260 Main St,Online,Delivered,TRK70957219,5,SAVE10,Google,"$2,029"
ORD200808,13/02/2024,C65565,Desk,3,$134,192 Main St,Credit Card,Shipped,TRK80383756,3,Unknown,Google,$402
ORD200809,09/04/2024,C80416,Desk,5,$217,752 Main St,Debit Card,Shipped,TRK54385892,10,SAVE10,Instagram,"$1,087"
ORD200810,31/05/2023,C23637,Tablet,1,$554,644 Main St,Credit Card,Cancelled,TRK16749863,5,Unknown,Referral,$554
ORD200811,05/11/2023,C24769,Laptop,2,$29,864 Main St,Gift Card,Shipped,TRK44538305,7,SAVE10,Email,$57
ORD200812,26/01/2024,C81547,Phone,2,$255,803 Main St,Credit Card,Cancelled,TRK88437123,6,FREESHIP,Google,$511
ORD200813,15/03/2025,C12813,Laptop,5,$293,263 Main St,Debit Card,Cancelled,TRK36131660,8,FREESHIP,Email,"$1,463"
ORD200814,11/12/2024,C50732,Chair,4,$148,979 Main St,Debit Card,Pending,TRK21082461,4,WINTER15,Instagram,$590
ORD200815,04/08/2024,C41320,Printer,3,$570,920 Main St,Gift Card,Cancelled,TRK77539180,8,WINTER15,Instagram,"$1,710"
ORD200816,21/02/2024,C55286,Tablet,5,$575,497 Main St,Credit Card,Pending,TRK39058734,8,WINTER15,Referral,"$2,874"
ORD200817,05/10/2023,C87994,Chair,4,$598,430 Main St,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,"$2,393"
ORD200818,02/03/2023,C25580,Phone,4,$391,860 Main St,Credit Card,Cancelled,TRK58781638,9,WINTER15,Referral,"$1,563"
ORD200819,28/09/2024,C66196,Phone,2,$398,650 Main St,Debit Card,Cancelled,TRK38104650,7,SAVE10,Google,$797
ORD200820,27/05/2023,C35377,Phone,5,$624,171 Main St,Cash,Returned,TRK17342157,6,FREESHIP,Email,"$3,119"
ORD200821,14/12/2024,C40771,Laptop,4,$174,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,$698
ORD200822,15/03/2025,C20624,Phone,1,$480,923 Main St,Gift Card,Returned,TRK45123395,1,SAVE10,Google,$480
ORD200823,07/10/2024,C27070,Laptop,4,$653,973 Main St,Credit Card,Shipped,TRK83842481,8,WINTER15,Instagram,"$2,613"
ORD200824,29/08/2023,C18826,Monitor,3,$481,664 Main St,Credit Card,Returned,TRK12530495,3,FREESHIP,Facebook,"$1,443"
ORD200825,26/03/2025,C23899,Desk,5,$272,543 Main St,Online,Returned,TRK88914760,7,FREESHIP,Instagram,"$1,358"
ORD200826,08/03/2025,C43249,Printer,3,$464,283 Main St,Online,Returned,TRK32469820,8,WINTER15,Email,"$1,391"
ORD200827,25/05/2023,C95856,Tablet,2,$640,432 Main St,Cash,Delivered,TRK58829625,5,WINTER15,Instagram,"$1,280"
ORD200828,24/07/2024,C86266,Chair,4,$405,510 Main St,Cash,Shipped,TRK64576020,5,FREESHIP,Instagram,"$1,618"
ORD200829,05/02/2023,C39551,Monitor,1,$77,685 Main St,Debit Card,Delivered,TRK68358007,6,WINTER15,Instagram,$77
ORD200830,11/12/2024,C90310,Tablet,4,$191,853 Main St,Cash,Delivered,TRK70028457,5,SAVE10,Email,$763
ORD200831,18/12/2023,C20124,Printer,2,$89,140 Main St,Online,Pending,TRK61346824,5,Unknown,Google,$177
ORD200832,12/03/2024,C63372,Chair,5,$486,903 Main St,Online,Pending,TRK14661811,10,SAVE10,Referral,"$2,429"
ORD200833,14/03/2025,C90595,Phone,5,$78,508 Main St,Credit Card,Shipped,TRK96573803,5,WINTER15,Referral,$391
ORD200834,11/04/2024,C98483,Printer,5,$22,456 Main St,Cash,Returned,TRK22084320,10,Unknown,Instagram,$111
ORD200835,26/03/2024,C16429,Desk,1,$680,390 Main St,Debit Card,Shipped,TRK73888013,6,FREESHIP,Google,$680
ORD200836,02/02/2023,C31810,Phone,1,$178,328 Main St,Credit Card,Cancelled,TRK58725886,2,FREESHIP,Google,$178
ORD200837,14/06/2025,C88029,Chair,5,$656,282 Main St,Online,Delivered,TRK59701278,5,Unknown,Email,"$3,278"
ORD200838,11/04/2024,C57798,Desk,4,$577,384 Main St,Online,Pending,TRK68797566,8,Unknown,Facebook,"$2,308"
ORD200839,24/08/2023,C82858,Chair,3,$198,551 Main St,Online,Cancelled,TRK90618490,5,Unknown,Google,$594
ORD200840,14/01/2024,C60699,Chair,3,$412,672 Main St,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,"$1,236"
ORD200841,19/09/2024,C94658,Printer,2,$443,742 Main St,Credit Card,Delivered,TRK51732528,5,Unknown,Facebook,$886
